,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,travelalot,randddepartment,sciencemedicaleduc,male,researchjob,evermarried,highworkenvironment,highjobsatisfaction,highworklifebalance,y
1469,0.3330791463429299,2.321106484119112,-0.22309677733793118,-1.079359476636902,-0.8759030120279981,1.3733673098124295,2.2412921453108217,0.23885335676312475,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
2290,0.769383064684095,2.074590918385495,0.9108826137055737,0.10961956656724546,-1.1507947222061115,1.6296889379929373,2.080358646432356,3.609307943545882,3.560828236388906,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3979,-1.1939845678511478,-0.8835958704179045,0.014711105537241765,-1.079359476636902,-0.051227881493657874,-0.6772057156316332,-0.33364383674462644,-0.37395656810646744,-0.04202251683546124,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,1
3017,0.3330791463429299,-0.8835958704179045,-0.31629175846468816,-0.28670678116747034,-0.3261195916717713,-0.6772057156316332,-0.494577335623092,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
2155,0.9875350238546775,-0.6370803046842879,-0.8334703433842084,1.2985986097713929,-0.8759030120279981,-0.16456245927061758,-0.01177683898769543,0.8516632816327169,0.7894045800624697,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,1.726428970765826,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
2211,0.5512311055135124,1.7048175697850703,-0.8285427926579662,-1.079359476636902,-0.6010113018498847,1.2452064957221756,2.080358646432356,-0.6803615305412635,1.343689311327757,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1747,0.4421551259282212,-0.3905647389506712,0.7990486363534653,0.10961956656724546,2.422797510109363,1.5015281239026834,2.2412921453108217,2.9964980186762897,0.5122622144298261,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
2580,-0.3213767311688177,-0.020791390350246217,-0.8321848953686669,-0.6830331289021861,-0.8759030120279981,0.6044024252709059,1.2756911520400287,1.158068244067513,1.8979740425930445,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1012,-0.3213767311688177,0.10246639251656212,0.2720149499814604,0.902272262036677,-0.8759030120279981,-0.6772057156316332,-0.816444333380023,-0.06755160567167134,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
839,-1.4121365270217305,0.10246639251656212,-0.8898158147321098,-1.079359476636902,-0.6010113018498847,-1.189848971992649,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1523,0.8784590442693863,-0.7603380875510962,-0.636154072998592,-0.6830331289021861,-0.6010113018498847,1.6296889379929373,2.724092641946218,2.0772831313719013,1.8979740425930445,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
1193,0.11492718717234736,1.7048175697850703,-0.5581702267224091,-0.6830331289021861,1.873014089753136,-0.16456245927061758,0.4710236576477011,-0.37395656810646744,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
4103,1.0966110034399688,1.4583020040514536,-0.4007028448185784,-1.079359476636902,-1.1507947222061115,0.34808079709039813,0.9538241542830976,0.8516632816327169,2.175116408225688,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
3011,1.0966110034399688,-0.6370803046842879,-0.1292590722034035,0.5059459143019612,2.1479057999312494,1.2452064957221756,-0.6555108345015574,-0.37395656810646744,-0.8734496137333922,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
943,-1.5212125066070217,-0.3905647389506712,-0.33000320396379723,-0.6830331289021861,-0.8759030120279981,-0.8053665297218872,-0.33364383674462644,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,1
214,0.005851207587056093,-1.0068536532847128,-0.549600573285466,1.2985986097713929,-1.1507947222061115,-0.42088408745112543,-0.17271033786616094,0.5452583191979208,-0.31916488246810487,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
199,-2.0665924045334783,-0.8835958704179045,-0.6515794491850897,-0.6830331289021861,0.7734472490406824,-1.4461706001731567,-1.138311331136954,-0.6803615305412635,-1.150591979366036,2.093469349489576,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,-1.2429415133216408,0.631190947023464,1
506,-0.9758326086805653,0.10246639251656212,-0.27837104200621465,-0.6830331289021861,-0.051227881493657874,-1.318009786082903,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3532,-0.5395286903394003,0.22572417538337045,-0.4332675278789624,-0.6830331289021861,-1.1507947222061115,-1.318009786082903,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3764,-1.5212125066070217,-0.8835958704179045,-0.33707316804927534,-1.079359476636902,1.0483389592187957,-0.8053665297218872,-0.494577335623092,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
454,-0.430452710754109,-0.8835958704179045,-0.6492227944899303,0.10961956656724546,-0.8759030120279981,-0.8053665297218872,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
1827,-1.0849085882658567,-1.0068536532847128,-0.813331657807392,-0.6830331289021861,-1.1507947222061115,-1.4461706001731567,-1.138311331136954,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
254,-1.0849085882658567,-0.020791390350246217,-0.11062007597805208,-1.079359476636902,-0.3261195916717713,-0.8053665297218872,-0.494577335623092,-0.37395656810646744,-0.8734496137333922,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,1.726428970765826,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
631,-1.0849085882658567,-0.26730695608386285,-0.6644339293405044,-0.6830331289021861,2.422797510109363,-0.2927232733608715,0.31009015876923557,1.158068244067513,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
3600,1.532914921781134,0.5954975239837954,0.8607501410994561,0.5059459143019612,-0.3261195916717713,2.5268146366247146,3.5287601363385455,2.6900930562414938,1.6208316769604008,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
2297,-0.6486046699246916,2.4443642669859202,-0.8557514423202607,-0.6830331289021861,-0.3261195916717713,-0.5490449015413793,-0.01177683898769543,1.4644732065023092,0.7894045800624697,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,-1.5838153687008791,1
3991,-1.1939845678511478,-0.14404917321705454,-0.7447744303118466,-0.6830331289021861,-0.8759030120279981,-0.8053665297218872,-0.33364383674462644,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
3480,-0.430452710754109,-0.14404917321705454,-0.7724115626459883,0.5059459143019612,-0.6010113018498847,-0.8053665297218872,-0.816444333380023,-0.06755160567167134,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,-1.2429415133216408,0.631190947023464,1
1965,0.22400316675763862,0.22572417538337045,2.036506592648059,-0.6830331289021861,-1.1507947222061115,1.2452064957221756,2.2412921453108217,-0.06755160567167134,1.0665469456951133,2.093469349489576,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
1220,0.11492718717234736,1.0885286554510287,-0.5028959620541257,-1.079359476636902,-0.051227881493657874,-0.16456245927061758,0.31009015876923557,-0.37395656810646744,1.0665469456951133,2.093469349489576,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
2645,-1.3030605474364392,-0.8835958704179045,-0.7979062816208943,-1.079359476636902,1.5981223795750226,-0.6772057156316332,-0.33364383674462644,-0.6803615305412635,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
3833,-0.9758326086805653,1.7048175697850703,-0.4088440155836744,-1.079359476636902,-0.051227881493657874,-0.6772057156316332,-0.33364383674462644,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
3262,-0.21230075158352646,-0.5138225218174796,-1.0357141644960672,-0.6830331289021861,0.22366382868445553,-1.0616881579023951,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
1088,0.8784590442693863,-0.7603380875510962,-0.5890209790954045,-1.079359476636902,-0.3261195916717713,-0.16456245927061758,0.31009015876923557,0.23885335676312475,1.0665469456951133,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
113,-0.8667566290952741,-1.0068536532847128,0.03377858443444032,2.4875776529755402,-0.8759030120279981,-0.6772057156316332,-0.6555108345015574,-0.37395656810646744,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
1395,1.4238389421958426,1.211786438317837,-0.7100673338922268,-0.28670678116747034,-1.1507947222061115,-0.8053665297218872,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
1114,0.22400316675763862,-1.0068536532847128,0.8575365210606025,-0.6830331289021861,-0.8759030120279981,-0.16456245927061758,0.4710236576477011,1.4644732065023092,1.343689311327757,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
1025,-0.9758326086805653,-0.020791390350246217,-0.3734941951562838,-0.6830331289021861,-0.8759030120279981,-0.8053665297218872,-0.33364383674462644,-0.6803615305412635,-0.31916488246810487,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
4375,0.11492718717234736,-1.0068536532847128,-0.007998476070657633,-1.079359476636902,-0.8759030120279981,0.7325632393611599,1.436624650918494,0.8516632816327169,2.4522587738583317,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,-1.5838153687008791,0
2322,-0.21230075158352646,-0.8835958704179045,-0.8521093396095598,-0.6830331289021861,-0.6010113018498847,-1.318009786082903,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,1
442,2.2964467788781726,-0.020791390350246217,-0.11833276407130094,0.5059459143019612,-0.3261195916717713,-0.5490449015413793,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,1
4361,0.9875350238546775,1.951333135518687,-0.659077895942415,1.6949249575061087,0.7734472490406824,0.7325632393611599,-0.494577335623092,-0.6803615305412635,-0.31916488246810487,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
4288,1.532914921781134,-0.3905647389506712,-1.0584237461039667,-0.28670678116747034,-1.1507947222061115,0.8607240534514138,-0.494577335623092,-0.6803615305412635,-0.31916488246810487,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,1
4308,1.532914921781134,-1.0068536532847128,0.3210762159079601,-0.28670678116747034,-0.051227881493657874,-0.16456245927061758,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
285,0.769383064684095,-0.14404917321705454,1.498332356808028,-0.28670678116747034,-0.8759030120279981,-0.2927232733608715,-0.33364383674462644,-0.37395656810646744,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,-1.4492446575783131,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
2807,-1.1939845678511478,0.9652708725842204,-0.15861013522493383,-0.6830331289021861,1.0483389592187957,-0.8053665297218872,-0.33364383674462644,0.5452583191979208,-0.31916488246810487,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
1228,-0.5395286903394003,1.581559786918262,0.20067258511890854,-1.079359476636902,1.0483389592187957,-0.5490449015413793,-0.17271033786616094,-0.6803615305412635,0.23511984879718242,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,-1.5838153687008791,0
1652,-0.3213767311688177,0.9652708725842204,-0.9658714889849804,2.4875776529755402,1.873014089753136,-0.036401645180363644,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,2.093469349489576,-1.3763667685137861,-1.6437160992193474,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,1
974,-0.21230075158352646,-0.14404917321705454,-0.8673204744601339,-0.28670678116747034,1.3232306693969091,0.7325632393611599,-0.01177683898769543,-0.6803615305412635,0.7894045800624697,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
3258,-1.0849085882658567,0.4722397411169871,2.791064577770905,-1.079359476636902,-0.8759030120279981,-0.8053665297218872,-0.494577335623092,-0.37395656810646744,-0.8734496137333922,2.093469349489576,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
2351,-0.5395286903394003,-0.7603380875510962,-0.38313505527284486,0.10961956656724546,-0.3261195916717713,-0.6772057156316332,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
2402,-0.5395286903394003,-0.5138225218174796,-0.32271899854239555,-1.079359476636902,-0.6010113018498847,-0.16456245927061758,0.31009015876923557,-0.37395656810646744,0.5122622144298261,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
1337,-1.1939845678511478,0.9652708725842204,-0.15861013522493383,-0.6830331289021861,1.0483389592187957,-0.8053665297218872,-0.33364383674462644,0.5452583191979208,-0.31916488246810487,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
1864,0.005851207587056093,-1.0068536532847128,-0.05320339795053285,-0.6830331289021861,-0.8759030120279981,-0.16456245927061758,0.4710236576477011,-0.6803615305412635,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,1.726428970765826,-1.4492446575783131,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
3099,0.3330791463429299,2.074590918385495,-0.6485800704821596,-1.079359476636902,0.7734472490406824,1.2452064957221756,2.080358646432356,-0.37395656810646744,2.175116408225688,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
3226,1.0966110034399688,2.1978487012523034,-0.22888129340786784,2.4875776529755402,1.873014089753136,2.142332194353953,2.402225644189287,2.6900930562414938,2.4522587738583317,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
2944,-0.5395286903394003,0.10246639251656212,-0.8928151934350399,0.5059459143019612,-0.8759030120279981,-0.2927232733608715,-0.17271033786616094,-0.6803615305412635,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
838,0.3330791463429299,-0.5138225218174796,-0.27387197395181945,-0.6830331289021861,-0.8759030120279981,1.2452064957221756,2.2412921453108217,1.4644732065023092,0.7894045800624697,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
475,-1.1939845678511478,-1.0068536532847128,2.3726512487121547,-0.6830331289021861,1.3232306693969091,-0.42088408745112543,0.14915665989077007,-0.37395656810646744,-0.31916488246810487,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,-1.219035024965016,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
264,0.005851207587056093,0.8420130897174121,-0.668718756058976,0.10961956656724546,-1.1507947222061115,-0.9335273438121411,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
964,-1.4121365270217305,-0.3905647389506712,-0.9645860409694389,-0.6830331289021861,-0.8759030120279981,-1.318009786082903,-0.9773778322584885,-0.6803615305412635,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,1
2663,0.11492718717234736,1.7048175697850703,-0.5581702267224091,-0.6830331289021861,1.873014089753136,-0.16456245927061758,0.4710236576477011,-0.37395656810646744,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,0
1979,0.005851207587056093,-1.0068536532847128,2.262102719375588,0.10961956656724546,2.1479057999312494,-0.42088408745112543,-0.494577335623092,-0.6803615305412635,-0.8734496137333922,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
317,1.8601428605370076,1.0885286554510287,-0.3312886519793387,2.4875776529755402,-0.051227881493657874,-0.2927232733608715,-0.33364383674462644,-0.37395656810646744,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3097,-0.3213767311688177,-0.5138225218174796,1.5499645187656106,-1.079359476636902,1.3232306693969091,-1.0616881579023951,-0.816444333380023,-0.37395656810646744,-1.150591979366036,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,1
1173,-0.5395286903394003,1.0885286554510287,-0.02835140298339766,-0.6830331289021861,-0.8759030120279981,0.34808079709039813,1.114757653161563,0.8516632816327169,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,0.631190947023464,0
700,-0.3213767311688177,-0.7603380875510962,-0.8249006899472653,-1.079359476636902,2.422797510109363,-0.16456245927061758,0.31009015876923557,-0.37395656810646744,0.5122622144298261,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
1599,0.3330791463429299,-0.3905647389506712,-0.46647493494711717,1.6949249575061087,-0.3261195916717713,-0.42088408745112543,-0.33364383674462644,-0.37395656810646744,-0.31916488246810487,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,1.726428970765826,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
2018,1.6419909013664251,-1.0068536532847128,-0.11469066136060009,1.6949249575061087,0.7734472490406824,0.8607240534514138,0.14915665989077007,0.5452583191979208,-1.150591979366036,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
4283,1.4238389421958426,1.211786438317837,-0.24259273890697688,0.5059459143019612,-0.3261195916717713,0.6044024252709059,-0.816444333380023,-0.06755160567167134,-0.8734496137333922,2.093469349489576,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
2188,2.0782948197075903,1.8280753526518787,-0.7044970591582137,0.5059459143019612,-0.051227881493657874,2.7831362648052225,1.9194251475538906,3.915712905980678,1.343689311327757,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
152,-0.7576806495099828,1.951333135518687,-0.8791037479359308,-0.28670678116747034,1.3232306693969091,-0.036401645180363644,-0.33364383674462644,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
3948,0.4421551259282212,-0.5138225218174796,1.2125344146859733,-0.6830331289021861,1.0483389592187957,-0.8053665297218872,-0.33364383674462644,-0.6803615305412635,-0.04202251683546124,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,0.631190947023464,0
3348,-1.630288486192313,0.7187553068506037,1.2813058835174422,-1.079359476636902,-0.6010113018498847,-0.9335273438121411,-0.6555108345015574,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,0.689800660815307,-1.2518742182867733,0.8042936145957705,0.631190947023464,1
1497,0.005851207587056093,-0.5138225218174796,-0.8150455884947806,-0.6830331289021861,-1.1507947222061115,0.7325632393611599,1.5975581497969595,0.8516632816327169,0.7894045800624697,-0.47752785237785844,-1.3763667685137861,-1.6437160992193474,0.820066611711424,1.726428970765826,-1.4492446575783131,0.7985546054688608,0.8042936145957705,0.631190947023464,0
2761,0.9875350238546775,-0.020791390350246217,2.1269164364078095,2.0912513052408244,-0.051227881493657874,0.6044024252709059,-0.494577335623092,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
44,-0.9758326086805653,-0.020791390350246217,-0.3987746727952662,-1.079359476636902,2.1479057999312494,-0.2927232733608715,0.14915665989077007,-0.6803615305412635,0.7894045800624697,-0.47752785237785844,0.7263252392820265,0.6081889220136156,0.820066611711424,-0.5790507106916436,-1.4492446575783131,-1.2518742182867733,-1.2429415133216408,0.631190947023464,0
4314,-0.9758326086805653,-0.6370803046842879,-0.23059522409525646,-0.6830331289021861,-0.6010113018498847,-0.8053665297218872,-0.33364383674462644,-0.6803615305412635,-0.5963072481007485,-0.47752785237785844,-1.3763667685137861,0.6081889220136156,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
1598,0.005851207587056093,0.10246639251656212,1.4636252603884081,-0.6830331289021861,-0.3261195916717713,0.8607240534514138,1.758491648675425,2.9964980186762897,3.560828236388906,-0.47752785237785844,0.7263252392820265,-1.6437160992193474,0.820066611711424,-0.5790507106916436,0.689800660815307,0.7985546054688608,-1.2429415133216408,-1.5838153687008791,0
1303,1.532914921781134,-0.14404917321705454,-0.8696771291552933,-1.079359476636902,-0.8759030120279981,-0.036401645180363644,0.4710236576477011,-0.37395656810646744,-1.150591979366036,-0.47752785237785844,0.7263252392820265,0.6081889220136156,-1.219035024965016,-0.5790507106916436,-1.4492446575783131,0.7985546054688608,0.8042936145957705,-1.5838153687008791,0
